Date,Open,High,Low,Close,Adj Close,Volume
2023-03-13,4.000000,4.185000,3.920000,4.040000,4.040000,1529400
2023-03-14,4.140000,4.190000,4.020000,4.070000,4.070000,1207400
2023-03-15,3.990000,4.030000,3.930000,4.010000,4.010000,1352400
2023-03-16,3.980000,4.045000,3.910000,3.990000,3.990000,1261000
2023-03-17,3.980000,3.980000,3.860000,3.870000,3.870000,6157900
2023-03-20,3.890000,3.910000,3.460000,3.460000,3.460000,5061100
2023-03-21,3.540000,3.540000,3.375000,3.490000,3.490000,3893600
2023-03-22,3.460000,3.480000,3.290000,3.300000,3.300000,3033800
2023-03-23,3.310000,3.550000,3.310000,3.500000,3.500000,3611400
2023-03-24,3.460000,3.560000,3.320000,3.520000,3.520000,3653300
2023-03-27,3.510000,3.510000,3.315000,3.400000,3.400000,1933200
2023-03-28,3.370000,3.425000,3.300000,3.410000,3.410000,2102700
2023-03-29,3.480000,3.565000,3.405000,3.540000,3.540000,2412900
2023-03-30,3.690000,4.061000,3.550000,3.570000,3.570000,5820100
2023-03-31,3.610000,4.000000,3.600000,3.930000,3.930000,4417700
2023-04-03,3.910000,3.910000,3.600000,3.640000,3.640000,2402100
2023-04-04,3.710000,3.740000,3.605000,3.720000,3.720000,1590600
2023-04-05,3.700000,3.700000,3.595000,3.660000,3.660000,1597200
